EAN;Curva;Produto;Concorrente;Preço concorrente;Nosso preço;Ganhador;Melhor preço;Classificação;Preço Drogaven;Preço Drogal;Preço DrogaRaia
4005808174478;C;CREME FACIAL NIVEA ANTISSINAIS DIA FPS30 Q10 POWER 50G;Drogal;49.99;50.37;Drogal;49.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;49.99;0
4005900779458;C;CREME FACIAL NIVEA ANTISSINAIS NOITE Q10 ENERGY 50G;Drogaven;46.94;50.38;Drogaven;46.94;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;46.94;0;0
4005900929679;C;CREME FACIAL NIVEA EXPERT LIFT FPS30 50ML;Drogal;64.99;91.95;Drogal;64.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;67.86;64.99;0
7899852020211;D;CREME FACIAL VULT HIDRATANTE 100G ANTISSINAIS	;Drogal;21.99;34.18;Drogal;21.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;28.17;21.99;0
7899852020204;C;CREME FACIAL VULT HIDRATANTE 100G NUTRITIVO;Drogal;21.99;34.18;Drogal;21.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;28.17;21.99;0
7898944074484;D;CREME HASKELL GIRASSOL POS SOL SOS VERAO 240G;Drogaven;52.36;53.34;Drogaven;52.36;PRINCIPAL > PERFUMARIA > CABELO > CREME;52.36;0;0
7898636191345;C;CREME HIDRATANTE DIABETTX PLUS 10% UREIA 250G;Drogaven;44.98;44.82;DROGACENTRO;44.82;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;44.98;0;0
7896235354307;D;CREME HIDRATANTE MONANGE AREAS ESPECIFICAS ABACATE 50G;Drogal;19.05;16.24;DROGACENTRO;16.24;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;19.59;19.05;0
7896235354291;D;CREME HIDRATANTE MONANGE AREAS ESPECIFICAS MACADAMIA 50G;Drogal;19.05;16.24;DROGACENTRO;16.24;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;19.59;19.05;0
7896235353935;C;CREME HIDRATANTE MONANGE HIDRAT.INTENSIVA PELE SECA 400ML;Drogal;12.99;16.24;Drogal;12.99;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;0;12.99;0
7896235354062;C;CREME HIDRATANTE PAIXAO AVELA DES CORPORAL 200ML;Drogal;8.99;10.3;Drogal;8.99;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;10.77;8.99;0
7898632470628;C;CREME LABOTRAT HIDRATANTE MAOS E PES LAVANDA DIA A DIA 100G;Drogaven;17.14;22.43;Drogaven;17.14;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > HIDRATANTE;17.14;0;0
7908458326136;D;CREME MULTIFUNCIONAL SALON LINE MULTY KIDS 1KG;Drogal;27.35;32.61;Drogal;27.35;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;0;27.35;0
4005900929686;C;CREME NIVEA FACIAL CELLUAR EXPERT LIFT NOITE 48G;Drogal;64.99;70.02;Drogal;64.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;67.86;64.99;0
4005900408891;C;CREME NIVEA LATA 145G;Drogaven;31.26;57.52;Drogaven;31.26;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;31.26;0;0
42277217;B;CREME NIVEA LATA 29G;Drogal;19.45;21.76;Drogal;19.45;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;19.45;0
78906617;B;CREME NIVEA LATA 56G;Drogal;21.99;29.87;Drogal;21.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;21.99;0
4005900442659;C;CREME NIVEA LATA MEN 75G;Drogal;23.49;38.94;Drogal;23.49;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;34.78;23.49;0
4005900704337;C;CREME NIVEA PARA MÃOS REPARAÇÃO 3 EM 1 75G;Drogaven;23.42;28.87;Drogaven;23.42;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > classificar;23.42;0;0
42110200;D;CREME NIVEA SOFT 49G;Drogal;28.25;27.57;DROGACENTRO;27.57;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;28.25;0
4005808890590;C;CREME NIVEA SOFT 98G;Drogaven;42.04;43.58;Drogaven;42.04;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;42.04;0;0
7898524348516;C;CREME PENTEAR  SALON LINE SOS COCO 300G;Drogal;15.05;18.29;Drogal;15.05;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;15.05;0
7908458320608;C;CREME PENTEAR DEFINICAO NATURAL 1KG;Drogal;28.99;43.19;Drogal;28.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;28.99;0
7891150087286;D;CREME PENTEAR DOVE CACHEADO TEXTURAS REAIS 355ML;Drogal;17.55;27.6;Drogal;17.55;PRINCIPAL > PERFUMARIA > CABELO > CREME;18.61;17.55;0
7891150087293;D;CREME PENTEAR DOVE CRESPO TEXTURAS REAIS 355ML;Drogaven;15.58;24.08;Drogaven;15.58;PRINCIPAL > PERFUMARIA > CABELO > CREME;15.58;0;0
7908615059983;C;CREME PENTEAR ELSEVE GLYCOLIC SUPER GLOSS 250ML;Drogaven;17.11;18.4;Drogaven;17.11;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.11;0;0
7899706187466;C;CREME PENTEAR ELSEVE HIDRA HIALURONICO PREENCHEDOR 250ML;Drogaven;17.34;18.4;Drogaven;17.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.34;0;0
7908785461500;C;CREME PENTEAR ELSEVE LISO DOS SONHOS SUPER ALINHADOR 250ML;Drogaven;17.34;22.35;Drogaven;17.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.34;0;0
7899706170895;C;CREME PENTEAR ELSEVE LONGO DOS SONHOS 250ML;Drogaven;17.34;18.4;Drogaven;17.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.34;0;0
7899706197526;C;CREME PENTEAR ELSEVE MILAGROSO CACHO D SONHOS 3EM1 500ML;Drogaven;29.23;38.38;Drogaven;29.23;PRINCIPAL > PERFUMARIA > CABELO > CREME;29.23;0;0
7899026420595;C;CREME PENTEAR ELSEVE REPARACAO TOTAL 5+ 250ML;Drogaven;17.34;18.4;Drogaven;17.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.34;0;0
7896018750852;C;CREME PENTEAR HUGGIES KIDS BRILHO MAGICO 360ML;Drogal;17.95;20.0;Drogal;17.95;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;18.52;17.95;0
7896018750883;D;CREME PENTEAR HUGGIES KIDS NUTRICAO FORCA 360ML;Drogaven;15.67;20.0;Drogaven;15.67;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;15.67;0;0
7891010255046;C;CREME PENTEAR J&J BLACKINHO PODEROSO 200ML;Drogaven;29.39;41.62;Drogaven;29.39;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;29.39;0;0
7899706197502;C;CREME PENTEAR NOTURNO CACHOS LONGOS DOS SONHOS 250ML;Drogaven;17.34;18.4;Drogaven;17.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.34;0;0
7500435248181;C;CREME PENTEAR PANTENE  BIOTINAMINA ANTI-QUEDA 240G;Drogaven;17.63;16.77;DROGACENTRO;16.77;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.63;0;0
7500435118507;C;CREME PENTEAR PANTENE  HIDRA CACHEADO 240G;Drogal;20.69;18.0;DROGACENTRO;18.0;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;20.69;0
7500435118583;C;CREME PENTEAR PANTENE  HIDRATA 240G ;Drogal;20.69;18.4;DROGACENTRO;18.4;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;20.69;0
7500435154307;C;CREME PENTEAR PANTENE BAMBU NUTR E & CRESCE 240G;Drogaven;17.54;18.4;Drogaven;17.54;PRINCIPAL > PERFUMARIA > CABELO > CREME;17.54;0;0
7506309841816;C;CREME PENTEAR PANTENE HIDRO CAUTERIZACAO 240G;Drogaven;19.5;18.4;DROGACENTRO;18.4;PRINCIPAL > PERFUMARIA > CABELO > CREME;19.5;0;0
7506195167281;D;CREME PENTEAR PANTENE LISO EXTREMO 240G;Drogaven;19.5;18.4;DROGACENTRO;18.4;PRINCIPAL > PERFUMARIA > CABELO > CREME;19.5;0;0
7506309841823;D;CREME PENTEAR PANTENE RESTAURACAO 240G;Drogaven;19.5;18.4;DROGACENTRO;18.4;PRINCIPAL > PERFUMARIA > CABELO > CREME;19.5;0;0
7500435142168;C;CREME PENTEAR PANTENE UNIDAS PELOS CACHOS 225ML;Drogal;42.49;43.6;Drogal;42.49;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;42.49;0
7898623952737;D;CREME PENTEAR SALON LINE COND MEL CACHOS INT 300ML;DrogaRaia;16.27;18.29;DrogaRaia;16.27;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;0;16.27
7908458326150;C;CREME PENTEAR SALON LINE KIDS CHOCOLATE 1KG;Drogal;31.89;39.06;Drogal;31.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;34.2;31.89;0
7908458326716;C;CREME PENTEAR SALON LINE KIDS HIDRATACAO CHICLETE 300ML;Drogal;13.89;18.54;Drogal;13.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;0;13.89;0
7908458326198;C;CREME PENTEAR SALON LINE MULTY 3EM1 MARACUJA 1KG;Drogal;29.55;35.65;Drogal;29.55;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;29.55;0
7908458326204;C;CREME PENTEAR SALON LINE MULTY 3EM1 MELANCIA 1KG;Drogal;29.55;35.65;Drogal;29.55;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;29.55;0
7898524348745;C;CREME PENTEAR SALON LINE SOS CACHOS KIDS 300ML;Drogal;14.85;18.29;Drogal;14.85;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;0;14.85;0
7898623952676;C;CREME PENTEAR SALON LINE SOS COND OLEO MANGA TRAD 300ML;DrogaRaia;19.88;18.29;DROGACENTRO;18.29;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;0;19.88
7891150060883;C;CREME PENTEAR SEDA BABOSA + OLEOS 300ML;Drogaven;7.71;12.27;Drogaven;7.71;PRINCIPAL > PERFUMARIA > CABELO > CREME;7.71;0;0
7891150095922;D;CREME PENTEAR SEDA BOOM DEFINICAO FLEXIVEL 1K;Drogal;23.89;29.47;Drogal;23.89;PRINCIPAL > PERFUMARIA > CABELO > CREME;24.0;23.89;0
7891150095915;D;CREME PENTEAR SEDA BOOM DEFINICAO FLEXIVEL 350ML;Drogal;12.99;15.45;Drogal;12.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;12.99;0
7891150088399;C;CREME PENTEAR SEDA BOOM DEFINICAO INTENSA 350ML;Drogaven;11.46;12.42;Drogaven;11.46;PRINCIPAL > PERFUMARIA > CABELO > CREME;11.46;0;0
7891150088368;D;CREME PENTEAR SEDA BOOM MODELADOR ANTIFRIZZ 350ML;Drogaven;11.46;13.07;Drogaven;11.46;PRINCIPAL > PERFUMARIA > CABELO > CREME;11.46;0;0
7891150088375;C;CREME PENTEAR SEDA BOOM VOLUME MAXIMO 350ML;Drogaven;11.46;14.62;Drogaven;11.46;PRINCIPAL > PERFUMARIA > CABELO > CREME;11.46;0;0
7891037000322;C;CREME PENTEAR SEDA CACHOS COMPORTADOS 300ML;Drogaven;10.28;12.27;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891037144705;D;CREME PENTEAR SEDA CERAMIDAS 300ML;Drogaven;10.28;12.27;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891150080102;D;CREME PENTEAR SEDA COLAGENO+VITAMINA C ;Drogaven;10.28;13.0;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891150083639;C;CREME PENTEAR SEDA FROZEN JUNTINHOS 300ML;Drogaven;9.5;12.64;Drogaven;9.5;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;9.5;0;0
7891037010048;C;CREME PENTEAR SEDA LISO PERFEITO 300ML;Drogaven;10.28;12.27;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891150099852;D;CREME PENTEAR SEDA LUMINOUS UV 300ML;Drogaven;10.28;12.35;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891150091436;C;CREME PENTEAR SEDA PREBIOT+BIOTINA 300ML;Drogaven;10.28;10.59;Drogaven;10.28;PRINCIPAL > PERFUMARIA > CABELO > CREME;10.28;0;0
7891150083653;D;CREME PENTEAR SEDA TIANA JUNTINHOS 300ML;Drogaven;9.5;12.64;Drogaven;9.5;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME PENTEAR/ATIVADOR/TRATAMENTO/MASCARA;9.5;0;0
7891150101593;D;CREME PENTEAR SEDA TOQUE DE SEDA 300ML;Drogal;10.89;12.02;Drogal;10.89;PRINCIPAL > PERFUMARIA > CABELO > CREME;11.4;10.89;0
7896214000027;C;CREME RUGOL;Drogal;26.75;31.99;Drogal;26.75;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;29.39;26.75;0
7891150080119;C;CREME SEDA TRATAMENTO COLAGENO+VITAMINA C 300G;Drogaven;15.38;20.43;Drogaven;15.38;PRINCIPAL > PERFUMARIA > CABELO > CREME;15.38;0;0
7896015591106;C;CREME SENSODYNE LIMPEZA PROFUNDA 90G;Drogaven;16.65;16.13;DROGACENTRO;16.13;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;16.65;0;0
7897042005048;C;CREME SKALA ABACATE 1KG;Drogaven;12.64;12.75;Drogaven;12.64;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;0;0
7897042015269;C;CREME SKALA COQUETEL BRASIL NUTRIÇÃO E BRILHO 1KG;Drogaven;12.64;12.75;Drogaven;12.64;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;0;0
7897042007226;C;CREME SKALA DIVINO POTINHO KIDS 1KG;Drogaven;12.64;12.75;Drogaven;12.64;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;12.64;0;0
7897042008407;C;CREME SKALA EXTRA LISOS 1KG;Drogaven;12.64;12.75;Drogaven;12.64;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;0;0
7897042006021;D;CREME SKALA LAMA NEGRA 1KG;Drogaven;12.64;12.75;Drogaven;12.64;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;0;0
7897042019304;B;CREME SKALA MELANCIA 1KG;Drogal;9.99;12.75;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;9.99;0
7897042019328;C;CREME SKALA MORANGO 1KG;Drogal;9.99;12.75;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;9.99;0
7897042010974;C;CREME SKALA OLEO DE COCO 1KG;Drogal;9.99;12.75;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;9.99;0
7897042012732;C;CREME SKALA TRATAMENTO AMIDO DE MILHO 1KG;Drogaven;7.55;12.75;Drogaven;7.55;PRINCIPAL > PERFUMARIA > CABELO > CREME;7.55;0;0
7897042012473;C;CREME SKALA TRATAMENTO DIVINO POTAO 1KG;Drogal;9.99;12.75;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;12.64;9.99;0
7897042019311;C;CREME SKALA UVA 1KG;Drogal;9.99;12.75;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;9.99;0
7908785461456;C;CREME TRATAMENTO  ELSEVE LISO DOS SONHOS ALINHADOR 300ML;Drogaven;27.34;33.58;Drogaven;27.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;27.34;0;0
7899706197489;C;CREME TRATAMENTO ELSEVE CACHOS  DOS SONHOS 300ML;Drogaven;27.34;29.83;Drogaven;27.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;27.34;0;0
7908615053110;C;CREME TRATAMENTO ELSEVE GLYCOLIC GLOSS 300G;Drogaven;24.2;29.83;Drogaven;24.2;PRINCIPAL > PERFUMARIA > CABELO > CREME;24.2;0;0
7899706244008;D;CREME TRATAMENTO ELSEVE HIALURONICO PURE 300G;Drogaven;27.34;29.83;Drogaven;27.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;27.34;0;0
7899706187480;C;CREME TRATAMENTO ELSEVE HIDRA HIALURONICO MASC INTENS 300G;Drogaven;27.34;29.83;Drogaven;27.34;PRINCIPAL > PERFUMARIA > CABELO > CREME;27.34;0;0
7899706170918;C;CREME TRATAMENTO ELSEVE LONGO DOS SONHOS 300G;DrogaRaia;26.99;29.83;DrogaRaia;26.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;27.34;0;26.99
7898587774475;D;CREME TRATAMENTO ELSEVE OLEO EXTRAORDINARIO NUTRIÇAO 300G;Drogal;30.99;29.83;DROGACENTRO;29.83;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;30.99;0
7899706149822;C;CREME TRATAMENTO ELSEVE REP. TOTAL 5 CICATRI RENOV 50ML;Drogal;16.99;21.63;Drogal;16.99;PRINCIPAL > PERFUMARIA > CABELO > CREME;18.52;16.99;0
7899026457645;C;CREME TRATAMENTO ELSEVE REPARACAO TOTAL 5+ 300G;Drogal;30.99;29.83;DROGACENTRO;29.83;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;30.99;0
7500435154291;C;CREME TRATAMENTO PANTENE BAMBU NUTRE & CRESCE 600ML;Drogal;38.09;38.06;DROGACENTRO;38.06;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;38.09;0
7500435197014;C;CREME TRATAMENTO PANTENE COLAGENO 550ML;Drogaven;34.0;38.6;Drogaven;34.0;PRINCIPAL > PERFUMARIA > CABELO > CREME;34.0;0;0
7500435142229;C;CREME TRATAMENTO PANTENE HIDRATACAO 270ML;Drogaven;25.24;24.35;DROGACENTRO;24.35;PRINCIPAL > PERFUMARIA > CABELO > CREME;25.24;0;0
7500435142236;C;CREME TRATAMENTO PANTENE LISO EXTREMO 270ML;Drogaven;25.24;24.35;DROGACENTRO;24.35;PRINCIPAL > PERFUMARIA > CABELO > CREME;25.24;0;0
7500435142243;C;CREME TRATAMENTO PANTENE RESTAURAÇAO 270ML;Drogal;28.49;24.35;DROGACENTRO;24.35;PRINCIPAL > PERFUMARIA > CABELO > CREME;0;28.49;0
7898623952416;C;CREME TRATAMENTO SALON LINE MEU LISO AMIDO DE MILHO 300G;Drogaven;19.5;21.25;Drogaven;19.5;PRINCIPAL > PERFUMARIA > CABELO > CREME;19.5;0;0
7898647920880;C;CURVEX PARA CILIOS BASIC;Drogaven;16.65;22.78;Drogaven;16.65;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > classificar;16.65;0;0
7894222029764;D;DAILUS AGUA MICELAR DEMAQUILANTE 120ML;Drogaven;10.77;20.85;Drogaven;10.77;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > AGUA MICELAR;10.77;0;0
7908458306817;C;DEFRISANTE SPRAY SALON MEU LISO ACIDO HIALURONICO 240ML;Drogal;18.79;23.25;Drogal;18.79;PRINCIPAL > PERFUMARIA > CABELO > DEFRIZANTE;0;18.79;27.9
7894222030067;D;DELINEADOR LIQ PRETO DAILUS ;Drogaven;22.53;31.94;Drogaven;22.53;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > DELINEADOR;22.53;0;0
7896331705140;C;DENTAL FRESH PERIOTRAT SEM ALCOOL 250ML;Drogaven;25.33;20.46;DROGACENTRO;20.46;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > ANTISSEPTICO BUCAL;25.33;0;0
7898302722071;C;DEPILATORIO PERNAS NEORLY HIPOALERG.;Drogaven;26.45;33.05;Drogaven;26.45;PRINCIPAL > PERFUMARIA > BELEZA > DEPILACAO > CREME;26.45;0;0
7891035912405;C;DEPILATORIO VEET FACIAL 12FOLHAS PELES NORMAIS E SECAS;Drogaven;23.42;28.53;Drogaven;23.42;PRINCIPAL > PERFUMARIA > BELEZA > DEPILACAO > FOLHAS;23.42;0;0
7896004790657;B;DERMACYD BREEZE 200ML;Drogal;22.99;28.03;Drogal;22.99;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;0;22.99;0
7897595903914;B;DERMACYD DELICATA 200ML;Drogaven;25.47;20.37;DROGACENTRO;20.37;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;25.47;0;0
7896004790633;B;DERMACYD FEMINA 200ML;Drogal;22.99;28.03;Drogal;22.99;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;0;22.99;0
7897595901866;B;DERMACYD FEMINA 200ML;Drogaven;25.47;20.37;DROGACENTRO;20.37;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;25.47;0;0
7897595901859;C;DERMACYD LIQUIDO INFANTIL 200ML;Drogal;22.99;20.37;DROGACENTRO;20.37;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;25.47;22.99;0
7897930763005;D;DERMOTIVIN SALIX LIQUIDO 300ML;Drogaven;81.59;104.02;Drogaven;81.59;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;81.59;0;0
7897930762176;D;DERMOTIVIN SOFT FOAM 130ML;Drogal;71.89;90.27;Drogal;71.89;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;0;71.89;0
7897930762213;C;DERMOTIVIN SOFT SABONETE LIQUIDO 120ML;Drogal;51.65;67.14;Drogal;51.65;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;54.58;51.65;0
7898040326463;D;DERMOVANCE ES 100G;Drogal;51.49;53.23;Drogal;51.49;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;58.75;51.49;0
7896044997207;C;DES. CORPORAL BODY SPLASH GIOVANNA BABY BLANC VANILLA 260ML;Drogal;29.99;39.73;Drogal;29.99;PRINCIPAL > PERFUMARIA > HIGIENE > DESODORANTE FEMININO;0;29.99;0
7896046700331;C;DESCOLORANTE LIGHTNER 50G;Drogal;9.99;9.03;DROGACENTRO;9.03;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;12.34;9.99;0
7896046702878;D;DESCOLORANTE LIGHTNER DIAMOND 20G;Drogal;6.99;14.64;Drogal;6.99;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;0;6.99;0
7896046702922;D;DESCOLORANTE LIGHTNER DIAMOND 50G;Drogal;10.99;18.58;Drogal;10.99;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;15.18;10.99;0
7896046710781;C;DESCOLORANTE LIGHTNER MENTA ALOE VERA 50G;Drogal;9.99;13.18;Drogal;9.99;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;0;9.99;0
7896046714352;C;DESCOLORANTE LIGHTNER PEROLA 20G;Drogal;6.99;6.53;DROGACENTRO;6.53;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;0;6.99;0
7896046703332;C;DESCOLORANTE LIGHTNER PROTEINAS 50G;Drogal;9.99;8.97;DROGACENTRO;8.97;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;12.34;9.99;0
7896150012801;C;DESCOLORANTE YAMA CAMOMILA 20G;Drogal;6.99;8.29;Drogal;6.99;PRINCIPAL > PERFUMARIA > CABELO > DESCOLORANTE;0;6.99;0
7899674022011;C;DESODORANTE ABOVE AEROSOL ENERGY MEN 150ML;Drogal;8.19;10.44;Drogal;8.19;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;9.7;8.19;9.97
7899674027504;C;DESODORANTE ABOVE AEROSOL HURRICANE MEN 150ML;Drogal;4.89;10.44;Drogal;4.89;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;0;4.89;0
7899674027467;C;DESODORANTE ABOVE AEROSOL VULCAN MEN 150ML;Drogal;4.89;10.44;Drogal;4.89;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;9.2;4.89;0
7892940000010;C;DESODORANTE ADIDAS AEROSOL FEM PRO CONTROL 150ML;Drogaven;12.24;11.68;DROGACENTRO;11.68;PRINCIPAL > PERFUMARIA > HIGIENE > DESODORANTE FEMININO;12.24;0;0
7892940000034;D;DESODORANTE ADIDAS AEROSOL FEM PRO FRESH 150ML;Drogal;10.39;11.68;Drogal;10.39;PRINCIPAL > PERFUMARIA > HIGIENE > DESODORANTE FEMININO;0;10.39;0
7506306233362;C;DESODORANTE AXE AEROSOL ANTITRANSPIRANTE URBAN 152ML/90G;Drogal;9.99;15.23;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7791293025780;B;DESODORANTE AXE AEROSOL BS APOLLO 150ML 96G;Drogal;9.99;14.92;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7791293028781;C;DESODORANTE AXE AEROSOL BS BLACK 150ML 96G;Drogal;9.99;14.92;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7791293025797;C;DESODORANTE AXE AEROSOL BS DARK TEMPTATION 150ML 96G;Drogal;9.99;14.92;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7891150080966;C;DESODORANTE AXE AEROSOL BS MARINE 150ML 96G;Drogal;9.99;14.92;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7891150080973;B;DESODORANTE AXE AEROSOL BS MUSK 150ML 96G;Drogal;9.99;14.92;Drogal;9.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;10.77;9.99;0
7891350037807;C;DESODORANTE BOZZANO AEROSOL CARVAO ATIVADO 72HS 150ML;Drogal;8.99;10.19;Drogal;8.99;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;9.79;8.99;0
7891350038613;C;DESODORANTE BOZZANO AEROSOL CLINICAL CLEAN 94G/150ML;Drogal;14.99;13.76;DROGACENTRO;13.76;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;0;14.99;0
7891350038620;D;DESODORANTE BOZZANO AEROSOL CLINICAL ULTRA COOL 94G/150ML;Drogal;14.99;13.76;DROGACENTRO;13.76;PRINCIPAL > PERFUMARIA > MASCULINO > DESODORANTE MASC;0;14.99;0
